Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age (product.metafields.custom.age),Brand (product.metafields.custom.brand),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mr52067svjjj,Silver Rings Without Stones,Geo Collection<br>925 Sterling Silver<br>Geometric Men's Ring<br>Satin Finish<br>S2080190 #20,Gabriel & Co,,"Rings, Men's Jewelry","Anniversary, Birthday, Category 620, Everyday, For Dad, For Him, Gift, Helios Migrated",true,Material,Sterling Silver,,Metal Color,Silver,,,,,MR52067SVJJJ,0.0,shopify,0,deny,manual,300.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/MR52067SVJJJ-4.jpg,1,Silver Rings Without Stones,false,Silver Rings Without Stones,,173,Gabriel & Co.,,,,,,,,,,g,,88.00,active
mr52067svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/MR52067SVJJJ-2.jpg,2,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
mr52067svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/MR52067SVJJJ-1.jpg,3,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
mr52067svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/MR52067SVJJJ-3.jpg,4,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
mr52067svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/MR52067SVJJJ-5.jpg,5,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
lr52272svjjj,Silver Rings Without Stones,925 Sterling Silver Band<br>Bujukan Band<br>S1958888 #21,Gabriel & Co,,Rings,"Anniversary, Birthday, Category 620, Everyday, For Her, For Mom, Gift, Helios Migrated, Statement",true,Material,Sterling Silver,,Metal Color,Silver,,,,,LR52272SVJJJ,0.0,shopify,0,deny,manual,240.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52272SVJJJ-2.jpg,1,Silver Rings Without Stones,false,Silver Rings Without Stones,,509,Gabriel & Co.,,,,,,,,,,g,,56.00,active
lr52272svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52272SVJJJ-4.jpg,2,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
lr52272svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52272SVJJJ-3.jpg,3,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
lr52272svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52272SVJJJ-1.jpg,4,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
lr52272svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52272SVJJJ-5.jpg,5,Silver Rings Without Stones,,,,,,,,,,,,,,,,,,
bg5226-57mzjjj,Silver Bracelets,925 Sterling Silver &amp; 14 Karat Yellow Gold<br>Bujukan Bracelet<br>Infinity Cuff<br>S2292925 #68,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 610, Everyday, For Her, For Mom, Gift, Helios Migrated, Stackable, Statement",true,Material,"14 Karat Gold, Sterling Silver",,Metal Color,"Silver, Yellow Gold",,,,,BG5226-57MZJJJ,0.0,shopify,0,deny,manual,575.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG5226-57MZJJJ-3.jpg,1,Silver Bracelets,false,Silver Bracelets,,26,Gabriel & Co.,,,,,,,,,,g,,205.00,active
bg5226-57mzjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG5226-57MZJJJ-2.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
bg5226-57mzjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG5226-57MZJJJ-1.jpg,3,Silver Bracelets,,,,,,,,,,,,,,,,,,
bg5226-57mzjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/BG5226-57MZJJJ-4.jpg,4,Silver Bracelets,,,,,,,,,,,,,,,,,,
ab939svjws,Silver Bracelets,925 Sterling Silver Anklet<br>White Sapphire<br>S1976128 #2,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Anklets,"Anniversary, Birthday, Category 610, Everyday, For Her, For Mom, Gift, Helios Migrated, Stackable",true,Material,Sterling Silver,,Stone Type,Birthstone,,Metal Color,Silver,,AB939SVJWS,0.0,shopify,0,deny,manual,255.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/AB939SVJWS-2.jpg,1,Silver Bracelets,false,Silver Bracelets,,509,Gabriel & Co.,,,,,,,,,,g,,81.00,active
ab939svjws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/AB939SVJWS-1.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
ab939svjws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/AB939SVJWS-3.jpg,3,Silver Bracelets,,,,,,,,,,,,,,,,,,
ab948svjjj,Silver Bracelets,<p>925 SS BUJUKAN ANKLET S1970862 #3</p>,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Anklets,"Anniversary, Birthday, Category 610, Everyday, For Her, For Mom, Gift, Helios Migrated, Stackable",true,Material,Unknown,,Metal Color,Unknown,,,,,AB948SVJJJ,0.0,shopify,0,deny,manual,255.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/AB948SVJJJ-2.jpg,1,Silver Bracelets,false,Silver Bracelets,,509,Gabriel & Co.,,,,,,,,,,g,,73.00,active
ab948svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/AB948SVJJJ-1.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
tbm2162svjom,Silver Bracelets,925 SS 6MM ONYX &amp; SILVER BEAD S1976339 #66,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,"Bracelets, Men's Jewelry","Anniversary, Birthday, Category 610, Everyday, For Dad, For Him, Gift, Helios Migrated",true,Material,Sterling Silver,,Metal Color,Silver,,,,,TBM2162SVJOM,0.0,shopify,0,deny,manual,500.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM2162SVJOM-2.jpg,1,Silver Bracelets,false,Silver Bracelets,,483,Gabriel & Co.,,,,,,,,,,g,,160.00,active
tbm2162svjom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM2162SVJOM-1.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
tbm2162svjom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM2162SVJOM-3.jpg,3,Silver Bracelets,,,,,,,,,,,,,,,,,,
tb4959-75svjjj,Silver Bracelets,Sterling Silver 925 Ladies Bracelet<br>Style: Bujukan Beaded Link<br>S1958912 #63,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 610, Everyday, For Her, For Mom, Gift, Helios Migrated, Stackable, Statement",true,Material,Sterling Silver,,Metal Color,Silver,,,,,TB4959-75SVJJJ,0.0,shopify,0,deny,manual,410.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB4959-75SVJJJ-2.jpg,1,Silver Bracelets,false,Silver Bracelets,,483,Gabriel & Co.,,,,,,,,,,g,,148.00,active
tb4959-75svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB4959-75SVJJJ-1.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
tb4959-75svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB4959-75SVJJJ-3.jpg,3,Silver Bracelets,,,,,,,,,,,,,,,,,,
tbm4533svjlp,Silver Bracelets,<p>925 SS 6MM LAPIS BRACELET S1925524 #60</p>,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,"Bracelets, Men's Jewelry","Anniversary, Birthday, Category 610, Everyday, For Dad, For Him, Gift, Helios Migrated",true,Material,Unknown,,Metal Color,Unknown,,,,,TBM4533SVJLP,0.0,shopify,0,deny,manual,445.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM4533SVJLP-2.jpg,1,Silver Bracelets,false,Silver Bracelets,,483,Gabriel & Co.,,,,,,,,,,g,,148.00,active
tbm4533svjlp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM4533SVJLP-1.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
tbm4533svjlp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM4533SVJLP-3.jpg,3,Silver Bracelets,,,,,,,,,,,,,,,,,,
tb4649sv5sb,Silver Bracelets,925 SS 0.05CT DIA &amp; B.SAPP BRAC S1976347 #54,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 610, Everyday, For Her, For Mom, Gift, Helios Migrated, Stackable",true,Material,Unknown,,Stone Type,"Natural Diamond, Birthstone",,Metal Color,Unknown,,TB4649SV5SB,0.0,shopify,0,deny,manual,355.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB4649SV5SB-2.jpg,1,Silver Bracelets,false,Silver Bracelets,,483,Gabriel & Co.,,,,,,,,,,g,,136.50,active
tb4649sv5sb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB4649SV5SB-1.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
tb4649sv5sb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB4649SV5SB-3.jpg,3,Silver Bracelets,,,,,,,,,,,,,,,,,,
tbm2165svjbs,Silver Bracelets,<p>925 SS 4MM BEADED BRAC W EVIL EYE S1976340 #53</p>,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,"Bracelets, Men's Jewelry","Anniversary, Birthday, Category 610, Everyday, For Dad, For Him, Gift, Helios Migrated",true,Material,Unknown,,Metal Color,Unknown,,,,,TBM2165SVJBS,0.0,shopify,0,deny,manual,495.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM2165SVJBS-2.jpg,1,Silver Bracelets,false,Silver Bracelets,,483,Gabriel & Co.,,,,,,,,,,g,,159.25,active
tbm2165svjbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM2165SVJBS-1.jpg,2,Silver Bracelets,,,,,,,,,,,,,,,,,,
tbm2165svjbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TBM2165SVJBS-3.jpg,3,Silver Bracelets,,,,,,,,,,,,,,,,,,
nkm2079-22svjjj,Silver Chains,Classic Collection<br>925 Sterling Silver<br>Solid Men's Box Chain Necklace<br>Length: 22 inches<br>S2184310 #12,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,"Necklaces, Men's Jewelry","Anniversary, Birthday, Category 600, Everyday, For Dad, For Him, Gift, Helios Migrated",true,Material,Sterling Silver,,Metal Color,Silver,,,,,NKM2079-22SVJJJ,0.0,shopify,0,deny,manual,400.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2079-22SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,173,Gabriel & Co.,,,,,,,,,,g,,81.00,active
nkm2079-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2079-22SVJJJ-3.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nkm2079-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2079-22SVJJJ-1.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
nkm2079-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2079-22SVJJJ-4.jpg,4,Silver Chains,,,,,,,,,,,,,,,,,,
nkm2079-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2079-22SVJJJ-5.jpg,5,Silver Chains,,,,,,,,,,,,,,,,,,
nkm2075-22svjjj,Silver Chains,Classic Collection<br>925 Sterling Silver<br>Solid Men's Diamond Cut Cuban Link Necklace<br>Length: 22 inches<br>S2022931 #15,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,"Necklaces, Men's Jewelry","Anniversary, Birthday, Category 600, Everyday, For Dad, For Him, Gift, Helios Migrated",true,Material,Sterling Silver,,Metal Color,Silver,,,,,NKM2075-22SVJJJ,0.0,shopify,0,deny,manual,1225.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2075-22SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,173,Gabriel & Co.,,,,,,,,,,g,,238.00,active
nkm2075-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2075-22SVJJJ-3.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nkm2075-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2075-22SVJJJ-1.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
nkm2075-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2075-22SVJJJ-4.jpg,4,Silver Chains,,,,,,,,,,,,,,,,,,
nkm2075-22svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NKM2075-22SVJJJ-5.jpg,5,Silver Chains,,,,,,,,,,,,,,,,,,
nk7779-18svjjj,Silver Chains,Fancy Bujukan Link Necklace<br>925 Sterling Silver<br>18 Inches Length<br>S1976343 #48,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"Anniversary, Birthday, Category 600, Everyday, For Her, For Mom, Gift, Helios Migrated, Statement",true,Material,Sterling Silver,,Metal Color,Silver,,,,,NK7779-18SVJJJ,0.0,shopify,0,deny,manual,975.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7779-18SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,509,Gabriel & Co.,,,,,,,,,,g,,288.00,active
nk7779-18svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7779-18SVJJJ-1.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nk7779-18svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7779-18SVJJJ-3.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
nk7779-18svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7779-18SVJJJ-4.jpg,4,Silver Chains,,,,,,,,,,,,,,,,,,
nk7721-32svjjj,Silver Chains,<p>925 SS Bujukan Bead Chain 32in S1976345 #47</p>,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"Anniversary, Birthday, Category 600, Everyday, For Her, For Mom, Gift, Helios Migrated, Statement",true,Material,Unknown,,Metal Color,Unknown,,,,,NK7721-32SVJJJ,0.0,shopify,0,deny,manual,1425.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7721-32SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,509,Gabriel & Co.,,,,,,,,,,g,,478.00,active
nk7721-32svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7721-32SVJJJ-1.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nk7721-32svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7721-32SVJJJ-3.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
nk7721-32svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7721-32SVJJJ-4.jpg,4,Silver Chains,,,,,,,,,,,,,,,,,,
nk7598svjjj,Silver Chains,Beaded Link Necklace<br>925 Sterling Silver<br>16 Inches Length<br>S1940338 #45,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"Anniversary, Birthday, Category 600, Everyday, For Her, For Mom, Gift, Helios Migrated, Statement",true,Material,Sterling Silver,,Metal Color,Silver,,,,,NK7598SVJJJ,0.0,shopify,0,deny,manual,750.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7598SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,509,Gabriel & Co.,,,,,,,,,,g,,230.00,active
nk7598svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7598SVJJJ-1.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nk7598svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7598SVJJJ-3.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
nk7483svjjj,Silver Chains,Fancy Paperclip Link Necklace<br>925 Sterling Silver<br>17 Inches Length<br>S1976346 #44,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"Anniversary, Birthday, Category 600, Everyday, For Her, For Mom, Gift, Helios Migrated, Statement",true,Material,Sterling Silver,,Metal Color,Silver,,,,,NK7483SVJJJ,0.0,shopify,0,deny,manual,975.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7483SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,509,Gabriel & Co.,,,,,,,,,,g,,265.00,active
nk7483svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7483SVJJJ-1.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nk7483svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7483SVJJJ-3.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
nk7111svjjj,Silver Chains,<p>925 SS OVAL LINK NCKLC 16 S1964065 #41</p>,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"Anniversary, Birthday, Category 600, Everyday, For Her, For Mom, Gift, Helios Migrated, Statement",true,Material,Unknown,,Metal Color,Unknown,,,,,NK7111SVJJJ,0.0,shopify,0,deny,manual,675.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7111SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,509,Gabriel & Co.,,,,,,,,,,g,,175.00,active
nk7111svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7111SVJJJ-1.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nk7111svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7111SVJJJ-3.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
nk7094svjjj,Silver Chains,Oval Bujukan Fancy Necklace<br>925 Sterling Silver<br>S1964075 #38,Gabriel & Co,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"Anniversary, Birthday, Category 600, Everyday, For Her, For Mom, Gift, Helios Migrated, Statement",true,Material,Sterling Silver,,Metal Color,Silver,,,,,NK7094SVJJJ,0.0,shopify,0,deny,manual,825.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7094SVJJJ-2.jpg,1,Silver Chains,false,Silver Chains,,509,Gabriel & Co.,,,,,,,,,,g,,202.00,active
nk7094svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7094SVJJJ-1.jpg,2,Silver Chains,,,,,,,,,,,,,,,,,,
nk7094svjjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/NK7094SVJJJ-3.jpg,3,Silver Chains,,,,,,,,,,,,,,,,,,
tb5272y4jjj,Precious Metal (No Stones) Bracelets,Graduating Bujukan Ball Station<br>14 Karat Yellow Gold<br>S2292922<br>#12,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 440, Everyday, For Her, For Mom, Gift, Helios Migrated, Stackable",true,Material,14 Karat Gold,,Metal Color,Yellow Gold,,,,,TB5272Y4JJJ,0.0,shopify,0,deny,manual,725.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5272Y4JJJ-2.jpg,1,Precious Metal (No Stones) Bracelets,false,Precious Metal (No Stones) Bracelets,,26,Gabriel & Co.,,,,,,,,,,g,,275.00,active
tb5272y4jjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5272Y4JJJ-1.jpg,2,Precious Metal (No Stones) Bracelets,,,,,,,,,,,,,,,,,,
tb5272y4jjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5272Y4JJJ-3.jpg,3,Precious Metal (No Stones) Bracelets,,,,,,,,,,,,,,,,,,
tb5304y4jjj,Precious Metal (No Stones) Bracelets,Bujukan Ball Station Bracelet<br>14 Karat Yellow Gold<br>S2292920<br>#3,Gabriel & Co,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"Anniversary, Birthday, Category 440, Everyday, For Her, For Mom, Gift, Helios Migrated, Stackable",true,Material,14 Karat Gold,,Metal Color,Yellow Gold,,,,,TB5304Y4JJJ,0.0,shopify,0,deny,manual,800.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5304Y4JJJ-2.jpg,1,Precious Metal (No Stones) Bracelets,false,Precious Metal (No Stones) Bracelets,,26,Gabriel & Co.,,,,,,,,,,g,,200.00,active
tb5304y4jjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/TB5304Y4JJJ-1.jpg,2,Precious Metal (No Stones) Bracelets,,,,,,,,,,,,,,,,,,
